Dataset,Model,15 Dwelling count,Predicted Value
Evenings Special,LightGBM,10500.333333333332,531.4685238648418
Evenings Special,LightGBM,10795.585858585859,530.7012098344347
Evenings Special,LightGBM,11090.838383838383,535.3712897256402
Evenings Special,LightGBM,11386.090909090908,544.6446192348701
Evenings Special,LightGBM,11681.343434343433,567.7736965258078
Evenings Special,LightGBM,11976.59595959596,569.9385108992434
Evenings Special,LightGBM,12271.848484848484,570.6010638737495
Evenings Special,LightGBM,12567.101010101009,589.6426845067415
Evenings Special,LightGBM,12862.353535353535,599.8934799121565
Evenings Special,LightGBM,13157.60606060606,602.0429082850911
Evenings Special,LightGBM,13452.858585858585,601.902543198201
Evenings Special,LightGBM,13748.11111111111,603.033778362655
Evenings Special,LightGBM,14043.363636363636,603.9482522545944
Evenings Special,LightGBM,14338.61616161616,602.6979241957259
Evenings Special,LightGBM,14633.868686868685,605.5975142722943
Evenings Special,LightGBM,14929.121212121212,607.4820242377102
Evenings Special,LightGBM,15224.373737373737,600.536199247204
Evenings Special,LightGBM,15519.626262626261,599.4296696690798
Evenings Special,LightGBM,15814.878787878786,599.4419455735192
Evenings Special,LightGBM,16110.131313131313,601.3019230985968
Evenings Special,LightGBM,16405.383838383837,601.8314497796948
Evenings Special,LightGBM,16700.63636363636,597.4713536745345
Evenings Special,LightGBM,16995.888888888887,598.1445536776965
Evenings Special,LightGBM,17291.141414141413,625.6931660673752
Evenings Special,LightGBM,17586.39393939394,617.7196566647514
Evenings Special,LightGBM,17881.646464646463,619.0825289011947
Evenings Special,LightGBM,18176.89898989899,624.2580751638579
Evenings Special,LightGBM,18472.151515151512,624.2580751638579
Evenings Special,LightGBM,18767.40404040404,621.7712793383574
Evenings Special,LightGBM,19062.656565656565,621.7712793383574
Evenings Special,LightGBM,19357.90909090909,621.8805316758868
Evenings Special,LightGBM,19653.161616161615,622.2112176686602
Evenings Special,LightGBM,19948.41414141414,622.4109066894767
Evenings Special,LightGBM,20243.666666666664,625.066614140903
Evenings Special,LightGBM,20538.91919191919,625.1888353699611
Evenings Special,LightGBM,20834.171717171717,625.5615342662254
Evenings Special,LightGBM,21129.42424242424,625.5615342662254
Evenings Special,LightGBM,21424.676767676767,625.7033294378415
Evenings Special,LightGBM,21719.92929292929,625.9442129988463
Evenings Special,LightGBM,22015.181818181816,625.758978807274
Evenings Special,LightGBM,22310.434343434343,625.758978807274
Evenings Special,LightGBM,22605.686868686866,625.758978807274
Evenings Special,LightGBM,22900.939393939392,625.3428954548754
Evenings Special,LightGBM,23196.19191919192,625.3428954548754
Evenings Special,LightGBM,23491.44444444444,624.813406262094
Evenings Special,LightGBM,23786.696969696968,624.9757561754616
Evenings Special,LightGBM,24081.949494949495,624.9757561754616
Evenings Special,LightGBM,24377.202020202018,603.5909297790279
Evenings Special,LightGBM,24672.454545454544,603.6686009277244
Evenings Special,LightGBM,24967.70707070707,607.4403726391434
Evenings Special,LightGBM,25262.959595959594,606.1054368512534
Evenings Special,LightGBM,25558.21212121212,611.863245421969
Evenings Special,LightGBM,25853.464646464643,611.863245421969
Evenings Special,LightGBM,26148.71717171717,625.9520730383719
Evenings Special,LightGBM,26443.969696969696,625.9520730383719
Evenings Special,LightGBM,26739.22222222222,625.9520730383719
Evenings Special,LightGBM,27034.474747474746,625.9520730383719
Evenings Special,LightGBM,27329.727272727272,624.5422162461203
Evenings Special,LightGBM,27624.979797979795,624.5422162461203
Evenings Special,LightGBM,27920.23232323232,626.1630624096189
Evenings Special,LightGBM,28215.484848484848,624.7146939254349
Evenings Special,LightGBM,28510.73737373737,605.4596188282618
Evenings Special,LightGBM,28805.989898989897,605.4596188282618
Evenings Special,LightGBM,29101.242424242424,605.4596188282618
Evenings Special,LightGBM,29396.494949494947,646.8247255472297
Evenings Special,LightGBM,29691.747474747473,646.8247255472297
Evenings Special,LightGBM,29987.0,646.8247255472297
Evenings Special,XGBoost,757.0,463.77996826171875
Evenings Special,XGBoost,1052.2525252525252,467.4208984375
Evenings Special,XGBoost,1347.5050505050503,453.7640380859375
Evenings Special,XGBoost,1642.7575757575758,433.8830871582031
Evenings Special,XGBoost,1938.010101010101,436.3053894042969
Evenings Special,XGBoost,2233.2626262626263,436.3053894042969
Evenings Special,XGBoost,2528.5151515151515,434.8595886230469
Evenings Special,XGBoost,2823.7676767676767,434.8595886230469
Evenings Special,XGBoost,3119.020202020202,421.1462097167969
Evenings Special,XGBoost,3414.272727272727,421.1462097167969
Evenings Special,XGBoost,3709.525252525252,414.8929748535156
Evenings Special,XGBoost,4004.7777777777774,414.8929748535156
Evenings Special,XGBoost,4300.030303030303,414.8929748535156
Evenings Special,XGBoost,4595.282828282829,414.8929748535156
Evenings Special,XGBoost,4890.535353535353,414.11871337890625
Evenings Special,XGBoost,5185.787878787878,414.11871337890625
Evenings Special,XGBoost,5481.040404040404,436.11883544921875
Evenings Special,XGBoost,5776.292929292929,436.11883544921875
Evenings Special,XGBoost,6071.545454545454,444.4992370605469
Evenings Special,XGBoost,6366.79797979798,445.8974609375
Evenings Special,XGBoost,6662.050505050504,445.2219543457031
Evenings Special,XGBoost,6957.30303030303,441.2806396484375
Evenings Special,XGBoost,7252.555555555555,441.3946228027344
Evenings Special,XGBoost,7547.80808080808,441.41046142578125
Evenings Special,XGBoost,7843.060606060606,441.4654235839844
Evenings Special,XGBoost,8138.313131313131,441.4175720214844
Evenings Special,XGBoost,8433.565656565657,435.5204772949219
Evenings Special,XGBoost,8728.81818181818,442.8200988769531
Evenings Special,XGBoost,9024.070707070707,462.042236328125
Evenings Special,XGBoost,9319.323232323231,440.6037292480469
Evenings Special,XGBoost,9614.575757575756,478.92095947265625
Evenings Special,XGBoost,9909.828282828283,471.1363525390625
Evenings Special,XGBoost,10205.080808080807,529.0977172851562
Evenings Special,XGBoost,10500.333333333332,539.447998046875
Evenings Special,XGBoost,10795.585858585859,529.3011474609375
Evenings Special,XGBoost,11090.838383838383,534.065673828125
Evenings Special,XGBoost,11386.090909090908,589.3258056640625
Evenings Special,XGBoost,11681.343434343433,568.7879028320312
Evenings Special,XGBoost,11976.59595959596,587.5222778320312
Evenings Special,XGBoost,12271.848484848484,587.2612915039062
Evenings Special,XGBoost,12567.101010101009,550.5386962890625
Evenings Special,XGBoost,12862.353535353535,587.0936889648438
Evenings Special,XGBoost,13157.60606060606,629.28466796875
Evenings Special,XGBoost,13452.858585858585,629.6454467773438
Evenings Special,XGBoost,13748.11111111111,613.4908447265625
Evenings Special,XGBoost,14043.363636363636,617.4745483398438
Evenings Special,XGBoost,14338.61616161616,613.4345703125
Evenings Special,XGBoost,14633.868686868685,621.3995361328125
Evenings Special,XGBoost,14929.121212121212,635.57666015625
Evenings Special,XGBoost,15224.373737373737,588.2708129882812
Evenings Special,XGBoost,15519.626262626261,597.3339233398438
Evenings Special,XGBoost,15814.878787878786,610.6151123046875
Evenings Special,XGBoost,16110.131313131313,611.5179443359375
Evenings Special,XGBoost,16405.383838383837,606.2763061523438
Evenings Special,XGBoost,16700.63636363636,607.641357421875
Evenings Special,XGBoost,16995.888888888887,603.2354736328125
Evenings Special,XGBoost,17291.141414141413,690.1517944335938
Evenings Special,XGBoost,17586.39393939394,690.1517944335938
Evenings Special,XGBoost,17881.646464646463,646.1396484375
Evenings Special,XGBoost,18176.89898989899,646.1396484375
Evenings Special,XGBoost,18472.151515151512,646.1396484375
Evenings Special,XGBoost,18767.40404040404,646.1396484375
Evenings Special,XGBoost,19062.656565656565,643.240234375
Evenings Special,XGBoost,19357.90909090909,642.2780151367188
Evenings Special,XGBoost,19653.161616161615,642.2780151367188
Evenings Special,XGBoost,19948.41414141414,642.3648071289062
Evenings Special,XGBoost,20243.666666666664,643.1422119140625
Evenings Special,XGBoost,20538.91919191919,649.5454711914062
Evenings Special,XGBoost,20834.171717171717,654.7894287109375
Evenings Special,XGBoost,21129.42424242424,654.5507202148438
Evenings Special,XGBoost,21424.676767676767,654.5507202148438
Evenings Special,XGBoost,21719.92929292929,657.2492065429688
Evenings Special,XGBoost,22015.181818181816,657.2492065429688
Evenings Special,XGBoost,22310.434343434343,657.2492065429688
Evenings Special,XGBoost,22605.686868686866,657.1262817382812
Evenings Special,XGBoost,22900.939393939392,657.1262817382812
Evenings Special,XGBoost,23196.19191919192,654.1566772460938
Evenings Special,XGBoost,23491.44444444444,653.8426513671875
Evenings Special,XGBoost,23786.696969696968,654.5172729492188
Evenings Special,XGBoost,24081.949494949495,654.5384521484375
Evenings Special,XGBoost,24377.202020202018,654.79296875
Evenings Special,XGBoost,24672.454545454544,654.862548828125
Evenings Special,XGBoost,24967.70707070707,654.8291015625
Evenings Special,XGBoost,25262.959595959594,654.8291015625
Evenings Special,XGBoost,25558.21212121212,661.613525390625
Evenings Special,XGBoost,25853.464646464643,661.613525390625
Evenings Special,XGBoost,26148.71717171717,661.613525390625
Evenings Special,XGBoost,26443.969696969696,661.613525390625
Evenings Special,XGBoost,26739.22222222222,666.2332153320312
Evenings Special,XGBoost,27034.474747474746,665.28173828125
Evenings Special,XGBoost,27329.727272727272,662.328369140625
Evenings Special,XGBoost,27624.979797979795,662.328369140625
Evenings Special,XGBoost,27920.23232323232,662.328369140625
Evenings Special,XGBoost,28215.484848484848,663.7067260742188
Evenings Special,XGBoost,28510.73737373737,663.7067260742188
Evenings Special,XGBoost,28805.989898989897,663.7067260742188
Evenings Special,XGBoost,29101.242424242424,663.9961547851562
Evenings Special,XGBoost,29396.494949494947,663.9961547851562
Evenings Special,XGBoost,29691.747474747473,663.9961547851562
Evenings Special,XGBoost,29987.0,778.6385498046875
