Dataset,Model,5 Total transit stop count,Predicted Value
Afternoons Special,CatBoost,0.23232323232323232,871.1166655460627
Afternoons Special,CatBoost,0.46464646464646464,871.1166655460627
Afternoons Special,CatBoost,0.696969696969697,871.1166655460627
Afternoons Special,CatBoost,0.9292929292929293,871.1166655460627
Afternoons Special,CatBoost,1.1616161616161615,895.4722959355387
Afternoons Special,CatBoost,1.393939393939394,895.4722959355387
Afternoons Special,CatBoost,1.6262626262626263,895.4722959355387
Afternoons Special,CatBoost,1.8585858585858586,895.4722959355387
Afternoons Special,CatBoost,2.090909090909091,895.4722959355387
Afternoons Special,CatBoost,2.323232323232323,895.4722959355387
Afternoons Special,CatBoost,2.5555555555555554,931.1399301645572
Afternoons Special,CatBoost,2.787878787878788,931.1399301645572
Afternoons Special,CatBoost,3.0202020202020203,931.1399301645572
Afternoons Special,CatBoost,3.2525252525252526,931.1399301645572
Afternoons Special,CatBoost,3.484848484848485,931.1399301645572
Afternoons Special,CatBoost,3.717171717171717,924.7081408706964
Afternoons Special,CatBoost,3.9494949494949494,924.7081408706964
Afternoons Special,CatBoost,4.181818181818182,924.7081408706964
Afternoons Special,CatBoost,4.414141414141414,924.7081408706964
Afternoons Special,CatBoost,4.646464646464646,913.6712503364018
Afternoons Special,CatBoost,4.878787878787879,913.6712503364018
Afternoons Special,CatBoost,5.111111111111111,913.6712503364018
Afternoons Special,CatBoost,5.343434343434343,913.6712503364018
Afternoons Special,CatBoost,5.575757575757576,917.2966072621865
Afternoons Special,CatBoost,5.808080808080808,917.2966072621865
Afternoons Special,CatBoost,6.040404040404041,917.2966072621865
Afternoons Special,CatBoost,6.2727272727272725,917.2966072621865
Afternoons Special,CatBoost,6.505050505050505,923.8427706537178
Afternoons Special,CatBoost,6.737373737373737,923.8427706537178
Afternoons Special,CatBoost,6.96969696969697,923.8427706537178
Afternoons Special,CatBoost,7.2020202020202015,923.8427706537178
Afternoons Special,CatBoost,7.434343434343434,923.8427706537178
Afternoons Special,CatBoost,7.666666666666667,921.0625883383731
Afternoons Special,CatBoost,7.898989898989899,921.0625883383731
Afternoons Special,CatBoost,8.131313131313131,921.0625883383731
Afternoons Special,CatBoost,8.363636363636363,921.0625883383731
Afternoons Special,CatBoost,8.595959595959595,920.67000253107
Afternoons Special,CatBoost,8.828282828282829,920.67000253107
Afternoons Special,CatBoost,9.06060606060606,920.67000253107
Afternoons Special,CatBoost,9.292929292929292,920.67000253107
Afternoons Special,CatBoost,9.525252525252526,919.9628316184887
Afternoons Special,CatBoost,9.757575757575758,919.9628316184887
Afternoons Special,CatBoost,9.98989898989899,919.9628316184887
Afternoons Special,CatBoost,10.222222222222221,919.9628316184887
Afternoons Special,CatBoost,10.454545454545455,919.9628316184887
Afternoons Special,CatBoost,10.686868686868687,918.2951681302081
Afternoons Special,CatBoost,10.919191919191919,918.2951681302081
Afternoons Special,CatBoost,11.151515151515152,918.2951681302081
Afternoons Special,CatBoost,11.383838383838384,918.2951681302081
Afternoons Special,CatBoost,11.616161616161616,924.8293849497519
Afternoons Special,CatBoost,11.848484848484848,924.8293849497519
Afternoons Special,CatBoost,12.080808080808081,924.8293849497519
Afternoons Special,CatBoost,12.313131313131313,924.8293849497519
Afternoons Special,CatBoost,12.545454545454545,943.1455009493968
Afternoons Special,CatBoost,12.777777777777777,943.1455009493968
Afternoons Special,CatBoost,13.01010101010101,943.1455009493968
Afternoons Special,CatBoost,13.242424242424242,943.1455009493968
Afternoons Special,CatBoost,13.474747474747474,943.1455009493968
Afternoons Special,CatBoost,13.707070707070708,955.2918496425451
Afternoons Special,CatBoost,13.93939393939394,955.2918496425451
Afternoons Special,CatBoost,14.171717171717171,955.2918496425451
Afternoons Special,CatBoost,14.404040404040403,955.2918496425451
Afternoons Special,CatBoost,14.636363636363637,955.8004199292989
Afternoons Special,CatBoost,14.868686868686869,955.8004199292989
Afternoons Special,CatBoost,15.1010101010101,955.8004199292989
Afternoons Special,CatBoost,15.333333333333334,955.8004199292989
Afternoons Special,CatBoost,15.565656565656566,955.5885087852281
Afternoons Special,CatBoost,15.797979797979798,955.5885087852281
Afternoons Special,CatBoost,16.03030303030303,955.5885087852281
Afternoons Special,CatBoost,16.262626262626263,955.5885087852281
Afternoons Special,CatBoost,16.494949494949495,955.5885087852281
Afternoons Special,CatBoost,16.727272727272727,955.8741030564881
Afternoons Special,CatBoost,16.95959595959596,955.8741030564881
Afternoons Special,CatBoost,17.19191919191919,955.8741030564881
Afternoons Special,CatBoost,17.424242424242426,955.8741030564881
Afternoons Special,CatBoost,17.656565656565657,955.8741030564881
Afternoons Special,CatBoost,17.88888888888889,955.8741030564881
Afternoons Special,CatBoost,18.12121212121212,955.8741030564881
Afternoons Special,CatBoost,18.353535353535353,955.8741030564881
Afternoons Special,CatBoost,18.585858585858585,957.8984468325295
Afternoons Special,CatBoost,18.818181818181817,957.8984468325295
Afternoons Special,CatBoost,19.050505050505052,957.8984468325295
Afternoons Special,CatBoost,19.282828282828284,957.8984468325295
Afternoons Special,CatBoost,19.515151515151516,957.8984468325295
Afternoons Special,CatBoost,19.747474747474747,957.8984468325295
Afternoons Special,CatBoost,19.97979797979798,957.8984468325295
Afternoons Special,CatBoost,20.21212121212121,957.8984468325295
Afternoons Special,CatBoost,20.444444444444443,957.8984468325295
Afternoons Special,CatBoost,20.67676767676768,957.8984468325295
Afternoons Special,CatBoost,20.90909090909091,957.8984468325295
Afternoons Special,CatBoost,21.141414141414142,957.8984468325295
Afternoons Special,CatBoost,21.373737373737374,957.8984468325295
Afternoons Special,CatBoost,21.606060606060606,962.0793313184803
Afternoons Special,CatBoost,21.838383838383837,962.0793313184803
Afternoons Special,CatBoost,22.07070707070707,962.0793313184803
Afternoons Special,CatBoost,22.303030303030305,962.0793313184803
Afternoons Special,CatBoost,22.535353535353536,962.0793313184803
Afternoons Special,CatBoost,22.767676767676768,962.0793313184803
Afternoons Special,CatBoost,23.0,962.0793313184803
Afternoons Special,LightGBM,0.0,816.0573463556804
Afternoons Special,LightGBM,0.23232323232323232,819.8783405815807
Afternoons Special,LightGBM,0.46464646464646464,819.8783405815807
Afternoons Special,LightGBM,0.696969696969697,819.8783405815807
Afternoons Special,LightGBM,0.9292929292929293,819.8783405815807
Afternoons Special,LightGBM,1.1616161616161615,819.8783405815807
Afternoons Special,LightGBM,1.393939393939394,819.8783405815807
Afternoons Special,LightGBM,1.6262626262626263,819.8783405815807
Afternoons Special,LightGBM,1.8585858585858586,819.8783405815807
Afternoons Special,LightGBM,2.090909090909091,819.8783405815807
Afternoons Special,LightGBM,2.323232323232323,819.8783405815807
Afternoons Special,LightGBM,2.5555555555555554,819.2704133133323
Afternoons Special,LightGBM,2.787878787878788,819.2704133133323
Afternoons Special,LightGBM,3.0202020202020203,819.2704133133323
Afternoons Special,LightGBM,3.2525252525252526,819.2704133133323
Afternoons Special,LightGBM,3.484848484848485,819.2704133133323
Afternoons Special,LightGBM,3.717171717171717,816.6924722963313
Afternoons Special,LightGBM,3.9494949494949494,816.6924722963313
Afternoons Special,LightGBM,4.181818181818182,816.6924722963313
Afternoons Special,LightGBM,4.414141414141414,816.6924722963313
Afternoons Special,LightGBM,4.646464646464646,814.8966347620566
Afternoons Special,LightGBM,4.878787878787879,814.8966347620566
Afternoons Special,LightGBM,5.111111111111111,814.8966347620566
Afternoons Special,LightGBM,5.343434343434343,814.8966347620566
Afternoons Special,LightGBM,5.575757575757576,824.1604462148927
Afternoons Special,LightGBM,5.808080808080808,824.1604462148927
Afternoons Special,LightGBM,6.040404040404041,824.1604462148927
Afternoons Special,LightGBM,6.2727272727272725,824.1604462148927
Afternoons Special,LightGBM,6.505050505050505,832.1185816516138
Afternoons Special,LightGBM,6.737373737373737,832.1185816516138
Afternoons Special,LightGBM,6.96969696969697,832.1185816516138
Afternoons Special,LightGBM,7.2020202020202015,832.1185816516138
Afternoons Special,LightGBM,7.434343434343434,832.1185816516138
Afternoons Special,LightGBM,7.666666666666667,831.5782784732064
Afternoons Special,LightGBM,7.898989898989899,831.5782784732064
Afternoons Special,LightGBM,8.131313131313131,831.5782784732064
Afternoons Special,LightGBM,8.363636363636363,831.5782784732064
Afternoons Special,LightGBM,8.595959595959595,831.7147925511724
Afternoons Special,LightGBM,8.828282828282829,831.7147925511724
Afternoons Special,LightGBM,9.06060606060606,831.7147925511724
Afternoons Special,LightGBM,9.292929292929292,831.7147925511724
Afternoons Special,LightGBM,9.525252525252526,831.766159589188
Afternoons Special,LightGBM,9.757575757575758,831.766159589188
Afternoons Special,LightGBM,9.98989898989899,831.766159589188
Afternoons Special,LightGBM,10.222222222222221,831.766159589188
Afternoons Special,LightGBM,10.454545454545455,831.766159589188
Afternoons Special,LightGBM,10.686868686868687,831.0787401627482
Afternoons Special,LightGBM,10.919191919191919,831.0787401627482
Afternoons Special,LightGBM,11.151515151515152,831.0787401627482
Afternoons Special,LightGBM,11.383838383838384,831.0787401627482
Afternoons Special,LightGBM,11.616161616161616,986.2583484519466
Afternoons Special,LightGBM,11.848484848484848,986.2583484519466
Afternoons Special,LightGBM,12.080808080808081,986.2583484519466
Afternoons Special,LightGBM,12.313131313131313,986.2583484519466
Afternoons Special,LightGBM,12.545454545454545,984.6664875208262
Afternoons Special,LightGBM,12.777777777777777,984.6664875208262
Afternoons Special,LightGBM,13.01010101010101,984.6664875208262
Afternoons Special,LightGBM,13.242424242424242,984.6664875208262
Afternoons Special,LightGBM,13.474747474747474,984.6664875208262
Afternoons Special,LightGBM,13.707070707070708,996.0413778826555
Afternoons Special,LightGBM,13.93939393939394,996.0413778826555
Afternoons Special,LightGBM,14.171717171717171,996.0413778826555
Afternoons Special,LightGBM,14.404040404040403,996.0413778826555
Afternoons Special,LightGBM,14.636363636363637,1001.425768336765
Afternoons Special,LightGBM,14.868686868686869,1001.425768336765
Afternoons Special,LightGBM,15.1010101010101,1001.425768336765
Afternoons Special,LightGBM,15.333333333333334,1001.425768336765
Afternoons Special,LightGBM,15.565656565656566,1001.4393338076997
Afternoons Special,LightGBM,15.797979797979798,1001.4393338076997
Afternoons Special,LightGBM,16.03030303030303,1001.4393338076997
Afternoons Special,LightGBM,16.262626262626263,1001.4393338076997
Afternoons Special,LightGBM,16.494949494949495,1001.4393338076997
Afternoons Special,LightGBM,16.727272727272727,1001.42719588527
Afternoons Special,LightGBM,16.95959595959596,1001.42719588527
Afternoons Special,LightGBM,17.19191919191919,1001.42719588527
Afternoons Special,LightGBM,17.424242424242426,1001.42719588527
Afternoons Special,LightGBM,17.656565656565657,1001.42719588527
Afternoons Special,LightGBM,17.88888888888889,1001.42719588527
Afternoons Special,LightGBM,18.12121212121212,1001.42719588527
Afternoons Special,LightGBM,18.353535353535353,1001.42719588527
Afternoons Special,LightGBM,18.585858585858585,980.4693210951771
Afternoons Special,LightGBM,18.818181818181817,980.4693210951771
Afternoons Special,LightGBM,19.050505050505052,980.4693210951771
Afternoons Special,LightGBM,19.282828282828284,980.4693210951771
Afternoons Special,LightGBM,19.515151515151516,980.4693210951771
Afternoons Special,LightGBM,19.747474747474747,980.4693210951771
Afternoons Special,LightGBM,19.97979797979798,980.4693210951771
Afternoons Special,LightGBM,20.21212121212121,980.4693210951771
Afternoons Special,LightGBM,20.444444444444443,980.4693210951771
Afternoons Special,LightGBM,20.67676767676768,980.4693210951771
Afternoons Special,LightGBM,20.90909090909091,980.4693210951771
Afternoons Special,LightGBM,21.141414141414142,980.4693210951771
Afternoons Special,LightGBM,21.373737373737374,980.4693210951771
Afternoons Special,LightGBM,21.606060606060606,980.4693210951771
Afternoons Special,LightGBM,21.838383838383837,980.4693210951771
Afternoons Special,LightGBM,22.07070707070707,980.4693210951771
Afternoons Special,LightGBM,22.303030303030305,980.4693210951771
Afternoons Special,LightGBM,22.535353535353536,980.4693210951771
Afternoons Special,LightGBM,22.767676767676768,980.4693210951771
Afternoons Special,LightGBM,23.0,980.4693210951771
Afternoons Special,XGBoost,0.0,807.7512817382812
Afternoons Special,XGBoost,0.23232323232323232,807.7512817382812
Afternoons Special,XGBoost,0.46464646464646464,807.7512817382812
Afternoons Special,XGBoost,0.696969696969697,807.7512817382812
Afternoons Special,XGBoost,0.9292929292929293,807.7512817382812
Afternoons Special,XGBoost,1.1616161616161615,807.7512817382812
Afternoons Special,XGBoost,1.393939393939394,807.7512817382812
Afternoons Special,XGBoost,1.6262626262626263,807.7512817382812
Afternoons Special,XGBoost,1.8585858585858586,807.7512817382812
Afternoons Special,XGBoost,2.090909090909091,807.3034057617188
Afternoons Special,XGBoost,2.323232323232323,807.3034057617188
Afternoons Special,XGBoost,2.5555555555555554,807.3034057617188
Afternoons Special,XGBoost,2.787878787878788,807.3034057617188
Afternoons Special,XGBoost,3.0202020202020203,805.5892333984375
Afternoons Special,XGBoost,3.2525252525252526,805.5892333984375
Afternoons Special,XGBoost,3.484848484848485,805.5892333984375
Afternoons Special,XGBoost,3.717171717171717,805.5892333984375
Afternoons Special,XGBoost,3.9494949494949494,805.5892333984375
Afternoons Special,XGBoost,4.181818181818182,804.9597778320312
Afternoons Special,XGBoost,4.414141414141414,804.9597778320312
Afternoons Special,XGBoost,4.646464646464646,804.9597778320312
Afternoons Special,XGBoost,4.878787878787879,804.9597778320312
Afternoons Special,XGBoost,5.111111111111111,804.6950073242188
Afternoons Special,XGBoost,5.343434343434343,804.6950073242188
Afternoons Special,XGBoost,5.575757575757576,804.6950073242188
Afternoons Special,XGBoost,5.808080808080808,804.6950073242188
Afternoons Special,XGBoost,6.040404040404041,803.0872802734375
Afternoons Special,XGBoost,6.2727272727272725,803.0872802734375
Afternoons Special,XGBoost,6.505050505050505,803.0872802734375
Afternoons Special,XGBoost,6.737373737373737,803.0872802734375
Afternoons Special,XGBoost,6.96969696969697,803.0872802734375
Afternoons Special,XGBoost,7.2020202020202015,803.3265991210938
Afternoons Special,XGBoost,7.434343434343434,803.3265991210938
Afternoons Special,XGBoost,7.666666666666667,803.3265991210938
Afternoons Special,XGBoost,7.898989898989899,803.3265991210938
Afternoons Special,XGBoost,8.131313131313131,798.60009765625
Afternoons Special,XGBoost,8.363636363636363,798.60009765625
Afternoons Special,XGBoost,8.595959595959595,798.60009765625
Afternoons Special,XGBoost,8.828282828282829,798.60009765625
Afternoons Special,XGBoost,9.06060606060606,798.7566528320312
Afternoons Special,XGBoost,9.292929292929292,798.7566528320312
Afternoons Special,XGBoost,9.525252525252526,798.7566528320312
Afternoons Special,XGBoost,9.757575757575758,798.7566528320312
Afternoons Special,XGBoost,9.98989898989899,798.7566528320312
Afternoons Special,XGBoost,10.222222222222221,798.4308471679688
Afternoons Special,XGBoost,10.454545454545455,798.4308471679688
Afternoons Special,XGBoost,10.686868686868687,798.4308471679688
Afternoons Special,XGBoost,10.919191919191919,798.4308471679688
Afternoons Special,XGBoost,11.151515151515152,798.3480834960938
Afternoons Special,XGBoost,11.383838383838384,798.3480834960938
Afternoons Special,XGBoost,11.616161616161616,798.3480834960938
Afternoons Special,XGBoost,11.848484848484848,798.3480834960938
Afternoons Special,XGBoost,12.080808080808081,978.6463623046875
Afternoons Special,XGBoost,12.313131313131313,978.6463623046875
Afternoons Special,XGBoost,12.545454545454545,978.6463623046875
Afternoons Special,XGBoost,12.777777777777777,978.6463623046875
Afternoons Special,XGBoost,13.01010101010101,998.2880249023438
Afternoons Special,XGBoost,13.242424242424242,998.2880249023438
Afternoons Special,XGBoost,13.474747474747474,998.2880249023438
Afternoons Special,XGBoost,13.707070707070708,998.2880249023438
Afternoons Special,XGBoost,13.93939393939394,998.2880249023438
Afternoons Special,XGBoost,14.171717171717171,1003.6392211914062
Afternoons Special,XGBoost,14.404040404040403,1003.6392211914062
Afternoons Special,XGBoost,14.636363636363637,1003.6392211914062
Afternoons Special,XGBoost,14.868686868686869,1003.6392211914062
Afternoons Special,XGBoost,15.1010101010101,1011.2015991210938
Afternoons Special,XGBoost,15.333333333333334,1011.2015991210938
Afternoons Special,XGBoost,15.565656565656566,1011.2015991210938
Afternoons Special,XGBoost,15.797979797979798,1011.2015991210938
Afternoons Special,XGBoost,16.03030303030303,1001.7548217773438
Afternoons Special,XGBoost,16.262626262626263,1001.7548217773438
Afternoons Special,XGBoost,16.494949494949495,1001.7548217773438
Afternoons Special,XGBoost,16.727272727272727,1001.7548217773438
Afternoons Special,XGBoost,16.95959595959596,1001.7548217773438
Afternoons Special,XGBoost,17.19191919191919,1003.2304077148438
Afternoons Special,XGBoost,17.424242424242426,1003.2304077148438
Afternoons Special,XGBoost,17.656565656565657,1003.2304077148438
Afternoons Special,XGBoost,17.88888888888889,1003.2304077148438
Afternoons Special,XGBoost,18.12121212121212,1003.2304077148438
Afternoons Special,XGBoost,18.353535353535353,1003.2304077148438
Afternoons Special,XGBoost,18.585858585858585,1003.2304077148438
Afternoons Special,XGBoost,18.818181818181817,1003.2304077148438
Afternoons Special,XGBoost,19.050505050505052,1003.2304077148438
Afternoons Special,XGBoost,19.282828282828284,1003.2304077148438
Afternoons Special,XGBoost,19.515151515151516,1003.2304077148438
Afternoons Special,XGBoost,19.747474747474747,1003.2304077148438
Afternoons Special,XGBoost,19.97979797979798,1003.2304077148438
Afternoons Special,XGBoost,20.21212121212121,995.074462890625
Afternoons Special,XGBoost,20.444444444444443,995.074462890625
Afternoons Special,XGBoost,20.67676767676768,995.074462890625
Afternoons Special,XGBoost,20.90909090909091,995.074462890625
Afternoons Special,XGBoost,21.141414141414142,995.074462890625
Afternoons Special,XGBoost,21.373737373737374,995.074462890625
Afternoons Special,XGBoost,21.606060606060606,995.074462890625
Afternoons Special,XGBoost,21.838383838383837,995.074462890625
Afternoons Special,XGBoost,22.07070707070707,995.074462890625
Afternoons Special,XGBoost,22.303030303030305,995.074462890625
Afternoons Special,XGBoost,22.535353535353536,995.074462890625
Afternoons Special,XGBoost,22.767676767676768,995.074462890625
Afternoons Special,XGBoost,23.0,995.074462890625
