Dataset,Model,Wind speed,Predicted Value
Lunches,CatBoost,2.1479545454545454,1125.409067500754
Lunches,CatBoost,2.263484848484848,1115.5471364927248
Lunches,CatBoost,2.3790151515151514,1115.7776598230084
Lunches,CatBoost,2.4945454545454546,1113.8013982618156
Lunches,CatBoost,2.6100757575757574,1125.247810128336
Lunches,CatBoost,2.7256060606060606,1115.8367156277734
Lunches,CatBoost,2.8411363636363633,1113.4041802598047
Lunches,CatBoost,2.9566666666666666,1114.4885121661516
Lunches,CatBoost,3.0721969696969698,1113.2198550233309
Lunches,CatBoost,3.1877272727272725,1111.8542118637345
Lunches,CatBoost,3.3032575757575757,1111.9670402255608
Lunches,CatBoost,3.4187878787878785,1111.9670402255608
Lunches,CatBoost,3.5343181818181817,1110.1071847638636
Lunches,CatBoost,3.649848484848485,1102.0263953671147
Lunches,CatBoost,3.7653787878787877,1102.0263953671147
Lunches,CatBoost,3.880909090909091,1090.3623634793826
Lunches,CatBoost,3.9964393939393936,1117.8682935099707
Lunches,CatBoost,4.111969696969696,1118.0384695349228
Lunches,CatBoost,4.2275,1114.5490970180847
Lunches,CatBoost,4.343030303030303,1114.1877259671437
Lunches,CatBoost,4.458560606060606,1115.3946650301311
Lunches,CatBoost,4.574090909090909,1153.2183698174035
Lunches,CatBoost,4.689621212121212,1103.656018698498
Lunches,CatBoost,4.805151515151515,1097.895756063918
Lunches,CatBoost,4.920681818181818,1097.765055777647
Lunches,CatBoost,5.036212121212121,1094.3255345853054
Lunches,CatBoost,5.151742424242424,1092.2951387454314
Lunches,CatBoost,5.267272727272727,1084.8083712203263
Lunches,CatBoost,5.38280303030303,1111.5012755002629
Lunches,CatBoost,5.498333333333333,1112.1563375882563
Lunches,CatBoost,5.613863636363636,1110.3750996940823
Lunches,CatBoost,5.7293939393939395,1094.053444309336
Lunches,CatBoost,5.844924242424242,1091.5922912478484
Lunches,CatBoost,5.960454545454545,1091.7001907883498
Lunches,CatBoost,6.075984848484849,1091.5231125615628
Lunches,CatBoost,6.191515151515151,1091.170855938437
Lunches,CatBoost,6.307045454545454,1090.5779841507785
Lunches,CatBoost,6.422575757575757,1088.2852416001294
Lunches,CatBoost,6.538106060606061,1093.492693633483
Lunches,CatBoost,6.653636363636363,1095.670099324575
Lunches,CatBoost,6.769166666666666,1090.109614506684
Lunches,CatBoost,6.88469696969697,1090.109614506684
Lunches,CatBoost,7.0002272727272725,1088.1031799153855
Lunches,CatBoost,7.115757575757575,1089.126243367459
Lunches,CatBoost,7.231287878787879,1097.270298565984
Lunches,CatBoost,7.346818181818182,1097.270298565984
Lunches,CatBoost,7.4623484848484845,1096.9910286622983
Lunches,CatBoost,7.577878787878787,1096.9910286622983
Lunches,CatBoost,7.693409090909091,1098.510518846651
Lunches,CatBoost,7.808939393939394,1119.1956681471092
Lunches,CatBoost,7.924469696969696,1119.1956681471092
Lunches,CatBoost,8.04,1119.1956681471092
Lunches,CatBoost,8.155530303030302,1104.2554073410158
Lunches,CatBoost,8.271060606060605,1104.2554073410158
Lunches,CatBoost,8.386590909090907,1104.2554073410158
Lunches,CatBoost,8.50212121212121,1101.510520404075
Lunches,CatBoost,8.617651515151515,1100.1069912633309
Lunches,CatBoost,8.733181818181817,1096.6913557351106
Lunches,CatBoost,8.84871212121212,1059.868642920402
Lunches,CatBoost,8.964242424242423,1061.90843775148
Lunches,CatBoost,9.079772727272726,1061.90843775148
Lunches,CatBoost,9.195303030303029,1061.90843775148
Lunches,CatBoost,9.310833333333331,1055.068365332492
Lunches,CatBoost,9.426363636363636,1055.068365332492
Lunches,CatBoost,9.541893939393939,1055.068365332492
Lunches,CatBoost,9.657424242424241,1055.068365332492
Lunches,CatBoost,9.772954545454544,1055.068365332492
Lunches,CatBoost,9.888484848484847,1053.2277837150539
Lunches,CatBoost,10.00401515151515,1053.2277837150539
Lunches,CatBoost,10.119545454545452,1053.2277837150539
Lunches,CatBoost,10.235075757575757,1053.2277837150539
Lunches,CatBoost,10.35060606060606,1059.9180232948922
Lunches,CatBoost,10.466136363636362,1059.9180232948922
Lunches,CatBoost,10.581666666666665,1059.9180232948922
Lunches,CatBoost,10.697196969696968,1059.9180232948922
Lunches,CatBoost,10.81272727272727,1059.9180232948922
Lunches,CatBoost,10.928257575757575,1059.9180232948922
Lunches,CatBoost,11.043787878787878,1059.9180232948922
Lunches,CatBoost,11.15931818181818,1059.9180232948922
Lunches,CatBoost,11.274848484848484,1059.9180232948922
Lunches,CatBoost,11.390378787878786,1059.9180232948922
Lunches,CatBoost,11.505909090909089,1059.9180232948922
Lunches,CatBoost,11.621439393939392,1059.9180232948922
Lunches,CatBoost,11.736969696969696,1059.9180232948922
Lunches,CatBoost,11.8525,1059.9180232948922
Lunches,LightGBM,0.415,1113.785056258879
Lunches,LightGBM,0.530530303030303,1113.785056258879
