Dataset,Model,15 Job count,Predicted Value
Evenings Special,LightGBM,120993.86868686868,525.0980212108708
Evenings Special,LightGBM,123623.91919191918,525.0980212108708
Evenings Special,LightGBM,126253.9696969697,525.0980212108708
Evenings Special,LightGBM,128884.0202020202,525.0730707358804
Evenings Special,LightGBM,131514.0707070707,525.0730707358804
Evenings Special,LightGBM,134144.12121212122,525.0730707358804
Evenings Special,LightGBM,136774.1717171717,525.0730707358804
Evenings Special,LightGBM,139404.22222222222,525.1450015921729
Evenings Special,LightGBM,142034.2727272727,525.1450015921729
Evenings Special,LightGBM,144664.32323232322,525.6718120222499
Evenings Special,LightGBM,147294.37373737374,525.7966108479169
Evenings Special,LightGBM,149924.42424242423,532.4449577699727
Evenings Special,LightGBM,152554.47474747474,532.894046038211
Evenings Special,LightGBM,155184.52525252523,533.0916542108437
Evenings Special,LightGBM,157814.57575757575,533.3628833587512
Evenings Special,LightGBM,160444.62626262626,536.0715289628822
Evenings Special,LightGBM,163074.67676767675,536.6802171842461
Evenings Special,LightGBM,165704.72727272726,542.1791081855644
Evenings Special,LightGBM,168334.77777777778,542.1628972156857
Evenings Special,LightGBM,170964.82828282827,548.2243908699132
Evenings Special,LightGBM,173594.87878787878,532.3948408427544
Evenings Special,LightGBM,176224.92929292927,541.9184146247579
Evenings Special,LightGBM,178854.9797979798,540.0889422167279
Evenings Special,LightGBM,181485.0303030303,542.4523126333187
Evenings Special,LightGBM,184115.0808080808,542.2519856001111
Evenings Special,LightGBM,186745.1313131313,542.3224497583054
Evenings Special,LightGBM,189375.1818181818,562.3794184806186
Evenings Special,LightGBM,192005.2323232323,598.1106632074194
Evenings Special,LightGBM,194635.28282828283,596.4452993507315
Evenings Special,LightGBM,197265.3333333333,599.5696859163668
Evenings Special,LightGBM,199895.38383838383,599.6377299524526
Evenings Special,LightGBM,202525.43434343432,602.0111381042267
Evenings Special,LightGBM,205155.48484848483,602.636473310888
Evenings Special,LightGBM,207785.53535353535,600.9729608656185
Evenings Special,LightGBM,210415.58585858584,601.9172401591741
Evenings Special,LightGBM,213045.63636363635,605.366785223854
Evenings Special,LightGBM,215675.68686868684,615.9600852429407
Evenings Special,LightGBM,218305.73737373736,616.671629883704
Evenings Special,LightGBM,220935.78787878787,617.748726142961
Evenings Special,LightGBM,223565.83838383836,616.4190011776204
Evenings Special,LightGBM,226195.88888888888,609.9481109425355
Evenings Special,LightGBM,228825.9393939394,615.848009612701
Evenings Special,LightGBM,231455.98989898988,612.7010431354587
Evenings Special,LightGBM,234086.0404040404,614.1543935659752
Evenings Special,LightGBM,236716.09090909088,623.6740943994555
Evenings Special,LightGBM,239346.1414141414,624.3672223426748
Evenings Special,LightGBM,241976.19191919192,629.5933612393284
Evenings Special,LightGBM,244606.2424242424,627.4872504628867
Evenings Special,LightGBM,247236.29292929292,628.0786218364719
Evenings Special,LightGBM,249866.3434343434,658.0268882127473
Evenings Special,LightGBM,252496.39393939392,642.1096218204783
Evenings Special,LightGBM,255126.44444444444,634.100905772145
Evenings Special,LightGBM,257756.49494949493,613.4347953543797
Evenings Special,LightGBM,260386.54545454544,604.090036541734
Evenings Special,LightGBM,263016.5959595959,622.8089171865753
Evenings Special,LightGBM,265646.64646464644,622.8089171865753
Evenings Special,LightGBM,268276.69696969696,622.8043737013722
Evenings Special,LightGBM,270906.7474747475,622.9000865753861
Evenings Special,LightGBM,273536.79797979794,622.9000865753861
Evenings Special,LightGBM,276166.84848484845,622.9000865753861
Evenings Special,LightGBM,278796.89898989897,622.9000865753861
Evenings Special,LightGBM,281426.9494949495,627.4191866189246
Evenings Special,LightGBM,284057.0,627.4191866189246
