Dataset,Model,Road view mean,Predicted Value
Evenings Special,XGBoost,0.2835319865319865,696.6410522460938
Evenings Special,XGBoost,0.28786868686868694,696.6410522460938
Evenings Special,XGBoost,0.29220538720538725,696.6410522460938
Evenings Special,XGBoost,0.29654208754208755,696.6410522460938
Evenings Special,XGBoost,0.30087878787878786,696.6410522460938
Evenings Special,XGBoost,0.3052154882154883,697.2142944335938
Evenings Special,XGBoost,0.3095521885521886,697.2142944335938
Evenings Special,XGBoost,0.3138888888888889,697.3173217773438
Evenings Special,XGBoost,0.3182255892255893,697.3173217773438
Evenings Special,XGBoost,0.3225622895622896,697.3173217773438
Evenings Special,XGBoost,0.3268989898989899,697.3173217773438
Evenings Special,XGBoost,0.3312356902356902,697.3173217773438
Evenings Special,XGBoost,0.33557239057239063,697.3173217773438
Evenings Special,XGBoost,0.33990909090909094,697.3173217773438
Evenings Special,XGBoost,0.34424579124579124,697.3173217773438
Evenings Special,XGBoost,0.34858249158249166,697.3173217773438
Evenings Special,XGBoost,0.35291919191919197,697.3173217773438
Evenings Special,XGBoost,0.35725589225589227,697.3173217773438
Evenings Special,XGBoost,0.3615925925925926,697.3173217773438
Evenings Special,XGBoost,0.365929292929293,697.3173217773438
Evenings Special,XGBoost,0.3702659932659933,697.3173217773438
Evenings Special,XGBoost,0.3746026936026936,698.0829467773438
Evenings Special,XGBoost,0.378939393939394,698.0829467773438
Evenings Special,XGBoost,0.3832760942760943,698.0829467773438
Evenings Special,XGBoost,0.38761279461279463,698.0829467773438
Evenings Special,XGBoost,0.39194949494949494,698.0829467773438
Evenings Special,XGBoost,0.39628619528619535,698.0829467773438
Evenings Special,XGBoost,0.40062289562289566,698.7413940429688
Evenings Special,XGBoost,0.40495959595959596,693.9252319335938
Evenings Special,XGBoost,0.4092962962962964,693.9252319335938
Evenings Special,XGBoost,0.4136329966329967,693.9252319335938
Evenings Special,XGBoost,0.417969696969697,693.9252319335938
Evenings Special,XGBoost,0.4223063973063973,693.9252319335938
Evenings Special,XGBoost,0.4266430976430977,693.9252319335938
Evenings Special,XGBoost,0.430979797979798,693.9252319335938
Evenings Special,XGBoost,0.4353164983164983,693.9252319335938
Evenings Special,XGBoost,0.43965319865319863,693.9252319335938
Evenings Special,XGBoost,0.44398989898989905,693.9252319335938
Evenings Special,XGBoost,0.44832659932659935,693.9252319335938
Evenings Special,XGBoost,0.45266329966329966,693.9252319335938
Evenings Special,XGBoost,0.457,696.472900390625
